id	prodotto	descrizione	categoria
200509457	beta frese a tazza inserti in metallo duro ø23 mm beta	frese a tazza con inserti in metallo duro. ø 23 mm ø1 10 mm peso 150 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173986	_@sega-a-tazza_
200509458	beta frese a tazza inserti in metallo duro ø24 mm beta	frese a tazza con inserti in metallo duro. ø 24 mm ø1 10 mm peso 153 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230173993	_@sega-a-tazza_
200509459	beta frese a tazza inserti in metallo duro ø25 mm beta	frese a tazza con inserti in metallo duro. ø 25 mm ø1 10 mm peso 157 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174006	_@sega-a-tazza_
200509460	beta frese a tazza inserti in metallo duro ø26 mm beta	frese a tazza con inserti in metallo duro. ø 26 mm ø1 10 mm peso 158 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174013	_@sega-a-tazza_
200509461	beta frese a tazza inserti in metallo duro ø27 mm beta	frese a tazza con inserti in metallo duro. ø 27 mm ø1 10 mm peso 174 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174020	_@sega-a-tazza_
200509462	beta frese a tazza inserti in metallo duro ø28 mm beta	frese a tazza con inserti in metallo duro. ø 28 mm ø1 10 mm peso 169 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174037	_@sega-a-tazza_
200509464	beta frese a tazza inserti in metallo duro ø30 mm beta	frese a tazza con inserti in metallo duro. ø 30 mm ø1 10 mm peso 178 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174051	_@sega-a-tazza_
200509465	beta frese a tazza inserti in metallo duro ø31 mm beta	frese a tazza con inserti in metallo duro. ø 31 mm ø1 10 mm peso 203 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174068	_@sega-a-tazza_
200509466	beta frese a tazza inserti in metallo duro ø32 mm beta	frese a tazza con inserti in metallo duro. ø 32 mm ø1 10 mm peso 206 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174075	_@sega-a-tazza_
200509467	beta frese a tazza inserti in metallo duro ø33 mm beta	frese a tazza con inserti in metallo duro. ø 33 mm ø1 10 mm peso 214 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174082	_@sega-a-tazza_
200509468	beta frese a tazza inserti in metallo duro ø34 mm beta	frese a tazza con inserti in metallo duro. ø 34 mm ø1 10 mm peso 217 g per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174099	_@sega-a-tazza_
200509471	beta frese a tazza inserti in metallo duro ø37 mm beta	frese a tazza con inserti in metallo duro. ø 37 mm ø1 10 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174129	_@sega-a-tazza_
200509472	beta frese a tazza inserti in metallo duro ø38 mm beta	frese a tazza con inserti in metallo duro. ø 38 mm ø1 10 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174136	_@sega-a-tazza_
200509473	beta frese a tazza inserti in metallo duro ø39 mm beta	frese a tazza con inserti in metallo duro. ø 39 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174143	_@sega-a-tazza_
200509474	beta frese a tazza inserti in metallo duro ø40 mm beta	frese a tazza con inserti in metallo duro. ø 40 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174150	_@sega-a-tazza_
200509475	beta frese a tazza inserti in metallo duro ø41 mm beta	frese a tazza con inserti in metallo duro. ø 41 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174167	_@sega-a-tazza_
200509476	beta frese a tazza inserti in metallo duro ø42 mm beta	frese a tazza con inserti in metallo duro. ø 42 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174174	_@sega-a-tazza_
200509478	beta frese a tazza inserti in metallo duro ø44 mm beta	frese a tazza con inserti in metallo duro. ø 44 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174198	_@sega-a-tazza_
200509479	beta frese a tazza inserti in metallo duro ø45 mm beta	frese a tazza con inserti in metallo duro. ø 45 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174204	_@sega-a-tazza_
200509480	beta frese a tazza inserti in metallo duro ø46 mm beta	frese a tazza con inserti in metallo duro. ø 46 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174211	_@sega-a-tazza_
200509481	beta frese a tazza inserti in metallo duro ø47 mm beta	frese a tazza con inserti in metallo duro. ø 47 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174228	_@sega-a-tazza_
200509482	beta frese a tazza inserti in metallo duro ø48 mm beta	frese a tazza con inserti in metallo duro. ø 48 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174235	_@sega-a-tazza_
200509483	beta frese a tazza inserti in metallo duro ø49 mm beta	frese a tazza con inserti in metallo duro. ø 49 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174242	_@sega-a-tazza_
200509484	beta frese a tazza inserti in metallo duro ø50 mm beta	frese a tazza con inserti in metallo duro. ø 50 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174259	_@sega-a-tazza_
200509486	beta frese a tazza inserti in metallo duro ø60 mm beta	frese a tazza con inserti in metallo duro. ø 60 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174358	_@sega-a-tazza_
200509487	beta frese a tazza inserti in metallo duro ø65 mm beta	frese a tazza con inserti in metallo duro. ø 65 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174365	_@sega-a-tazza_
200509488	beta frese a tazza inserti in metallo duro ø70 mm beta	frese a tazza con inserti in metallo duro. ø 70 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174372	_@sega-a-tazza_
200509489	beta frese a tazza inserti in metallo duro ø75 mm beta	frese a tazza con inserti in metallo duro. ø 75 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174389	_@sega-a-tazza_
200509490	beta frese a tazza inserti in metallo duro ø80 mm beta	frese a tazza con inserti in metallo duro. ø 80 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174396	_@sega-a-tazza_
200509491	beta frese a tazza inserti in metallo duro ø85 mm beta	frese a tazza con inserti in metallo duro. ø 85 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174402	_@sega-a-tazza_
200509492	beta frese a tazza inserti in metallo duro ø90 mm beta	frese a tazza con inserti in metallo duro. ø 90 mm ø1 13 mm per forare lamiere in acciaio inox ed acciai trattati. spessore massimo 4 mm. le frese ø 105 110 115 e 120 mm sono monolitiche. codice ean 8014230174419	_@sega-a-tazza_
200640954	makita kit seghe a tazza 16 parti makita d 47307 1 kit		_@sega-a-tazza_
200640955	makita kit seghe a tazza 14 parti makita d 47298 1 kit		_@sega-a-tazza_
200640956	makita kit seghe a tazza 12 parti makita d 47282 1 kit		_@sega-a-tazza_
201279551	dewalt dewdt8173qz accessori per seghe a tazza formato 73mm 	dewalt dewdt8173qz accessori per seghe a tazza formato 73mm 	_@sega-a-tazza_
201313096	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313097	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313098	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313100	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313101	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313102	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313103	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313104	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313105	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313106	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313107	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313108	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313110	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313113	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313114	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313116	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313118	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313120	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313121	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
201313122	cmt seghe a tazza multiuso	caratteristiche tecniche corpo perfettamente in tolleranza. cambio della punta di centraggio rapido e semplice. grandi tagli per l evacuazione dei trucioli.metallo duro di lunga durata per l ediliziai denti sono realizzati in metallo duro con una special	_@sega-a-tazza_
